*******************************************************************************
 Revised: June 21, 2016                 Mars                            499 / 4
 
 PHYSICAL DATA (updated 2019-Oct-29):
  Vol. mean radius (km) = 3389.92+-0.04   Density (g/cm^3)      =  3.933(5+-4)
  Mass x10^23 (kg)      =    6.4171       Flattening, f         =  1/169.779
  Volume (x10^10 km^3)  =   16.318        Equatorial radius (km)=  3396.19
  Sidereal rot. period  =   24.622962 hr  Sid. rot. rate, rad/s =  0.0000708822 
  Mean solar day (sol)  =   88775.24415 s Polar gravity m/s^2   =  3.758
  Core radius (km)      = ~1700           Equ. gravity  m/s^2   =  3.71
  Geometric Albedo      =    0.150                                              

  GM (km^3/s^2)         = 42828.375214    Mass ratio (Sun/Mars) = 3098703.59
  GM 1-sigma (km^3/s^2) = +- 0.00028      Mass of atmosphere, kg= ~ 2.5 x 10^16
  Mean temperature (K)  =  210            Atmos. pressure (bar) =    0.0056 
  Obliquity to orbit    =   25.19 deg     Max. angular diam.    =  17.9"
  Mean sidereal orb per =    1.88081578 y Visual mag. V(1,0)    =  -1.52
  Mean sidereal orb per =  686.98 d       Orbital speed,  km/s  =  24.13
  Hill's sphere rad. Rp =  319.8          Escape speed, km/s    =   5.027
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         717         493         589
  Maximum Planetary IR (W/m^2)   470         315         390
  Minimum Planetary IR (W/m^2)    30          30          30
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Sun Nov 17 08:14:42 2024 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Mars (499)                      {source: mar097}
Center body name: Earth (399)                     {source: DE441}
Center-site name: (user defined site below)
*******************************************************************************
Start time      : A.D. 2024-Dec-01 20:00:00.0000 UT      
Stop  time      : A.D. 2025-Apr-01 20:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : IAU_MARS                        {West-longitude positive}
Target radii    : 3396.19, 3396.19, 3376.2 km     {Equator_a, b, pole_c}       
Center geodetic : 121.6333, 25.0333, 1.72871E-12  {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 121.6333,5782.45421,2682.41715  {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.241115.p250211                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2024-NOV-15. PREDICTS-> 2025-FEB-10
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
***************************************************************************************************************************************************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF), Azi_(a-app), Elev_(a-app),  dAZ*cosE, d(ELV)/dt,    APmag,  S-brt,    NP.ang,  NP.dist,             delta,     deldot,     S-O-T,/r,     S-T-O,     ObsEcLon,   ObsEcLat,  RA_(ICRF-a-app), DEC_(ICRF-a-app),  Sky_motion, Sky_mot_PA, RelVel-ANG,  Lun_Sky_Brt, sky_SNR,
 2024-Dec-11 20:00, , , 08 35 18.89, +21 48 17.5,  257.729616,    77.215022,    254.17,   -799.13,   -0.750,  4.440,  354.6203,    6.071,  0.74034062307138, -9.5025726,  134.1911,/L,   26.3310,  126.0111539,  3.0454359,      08 35 19.92,      +21 48 13.1,   0.2312617,  310.29262,  -77.71344,         n.a.,    n.a.,
 2024-Dec-12 20:00, , , 08 35 03.62, +21 52 04.5,  259.243184,    76.302193,    238.91,   -803.48,   -0.784,  4.425,  354.5828,    6.118,  0.73485559933246, -9.3024324,  135.2749,/L,   25.7836,  125.9382225,  3.0917405,      08 35 04.66,      +21 52 00.0,   0.2626507,  306.92939,  -75.92069,         n.a.,    n.a.,
 2024-Dec-13 20:00, ,m, 08 34 44.86, +21 56 03.7,  260.622024,    75.371849,    225.59,   -806.95,   -0.835,  4.392,  354.5365,    6.165,  0.72948407548530, -9.0956327,  136.3723,/L,   25.2232,  125.8514664,  3.1380177,      08 34 45.92,      +21 55 59.2,   0.2948120,  304.25586,  -74.04986,        2.093,   2.098,
 2024-Dec-14 20:00, ,m, 08 34 22.61, +22 00 14.9,  261.887537,    74.424742,    213.93,   -809.73,   -0.841,  4.403,  354.4814,    6.212,  0.72422991119633, -8.8820134,  137.4833,/L,   24.6499,  125.7508304,  3.1842249,      08 34 23.69,      +22 00 10.3,   0.3275288,  302.07974,  -72.10916,        2.851,   1.545,
 2024-Dec-15 20:00, ,m, 08 33 56.84, +22 04 38.0,  263.057014,    73.461479,    203.71,   -811.95,   -0.877,  4.386,  354.4173,    6.259,  0.71909707679007, -8.6613627,  138.6081,/L,   24.0636,  125.6362663,  3.2303176,      08 33 57.94,      +22 04 33.4,   0.3606427,  300.27133,  -70.10367,        3.329,   1.318,
 2024-Dec-16 20:00, ,m, 08 33 27.53, +22 09 12.7,  264.144541,    72.482564,    194.76,   -813.71,   -0.904,  4.376,  354.3444,    6.305,  0.71408967686425, -8.4334405,  139.7464,/L,   23.4643,  125.5077384,  3.2762495,      08 33 28.65,      +22 09 08.0,   0.3940262,  298.74090,  -68.03668,        3.489,   1.254,
 2024-Dec-17 20:00, ,m, 08 32 54.68, +22 13 58.8,  265.161683,    71.488427,    186.92,   -815.10,   -0.931,  4.366,  354.2626,    6.351,  0.70921195843554, -8.1980076,  140.8984,/L,   22.8520,  125.3652318,  3.3219722,      08 32 55.82,      +22 13 54.1,   0.4275661,  297.42477,  -65.91058,        3.702,   1.180,
 2024-Dec-18 20:00, ,m, 08 32 18.28, +22 18 55.9,  266.118006,    70.479446,    180.07,   -816.17,   -0.957,  4.357,  354.1718,    6.397,  0.70446830330347, -7.9548500,  142.0640,/L,   22.2268,  125.2087579,  3.3674350,      08 32 19.44,      +22 18 51.2,   0.4611562,  296.27669,  -63.72726,        3.484,   1.251,
 2024-Dec-19 20:00, ,m, 08 31 38.33, +22 24 03.8,  267.021481,    69.455971,    174.10,   -816.98,   -0.980,  4.351,  354.0721,    6.442,  0.69986320850362, -7.7037949,  143.2431,/L,   21.5887,  125.0383585,  3.4125851,      08 31 39.51,      +22 23 59.0,   0.4946927,  295.26226,  -61.48842,        2.692,   1.616,
 2024-Dec-20 20:00, ,m, 08 30 54.83, +22 29 21.9,  267.878797,    68.418332,    168.92,   -817.56,   -1.010,  4.337,  353.9636,    6.486,  0.69540126047501, -7.4447171,  144.4354,/L,   20.9379,  124.8541088,  3.4573672,      08 30 56.03,      +22 29 17.1,   0.5280728,  294.35542,  -59.19564,        2.028,   2.139,
 2024-Dec-21 20:00, ,m, 08 30 07.80, +22 34 50.0,  268.695599,    67.366859,    164.46,   -817.94,   -1.043,  4.320,  353.8463,    6.530,  0.69108710791277, -7.1775378,  145.6410,/L,   20.2745,  124.6561177,  3.5017238,      08 30 09.02,      +22 34 45.2,   0.5611942,  293.53604,  -56.85048,        1.470,   2.939,
 2024-Dec-22 20:00, ,m, 08 29 17.27, +22 40 27.4,  269.476685,    66.301880,    160.65,   -818.15,   -1.071,  4.307,  353.7202,    6.573,  0.68692543638483, -6.9022201,  146.8594,/L,   19.5986,  124.4445297,  3.5455952,      08 29 18.50,      +22 40 22.6,   0.5939546,  292.78835,  -54.45455,        1.007,   4.276,
 2024-Dec-23 20:00, ,m, 08 28 23.25, +22 46 13.7,  270.226156,    65.223737,    157.44,   -818.21,   -1.092,  4.301,  353.5855,    6.615,  0.68292094583472, -6.6187640,  148.0904,/L,   18.9106,  124.2195246,  3.5889194,      08 28 24.50,      +22 46 08.8,   0.6262512,  292.09984,  -52.00948,        0.645,   6.669,
 2024-Dec-24 20:00, ,m, 08 27 25.79, +22 52 08.2,  270.947532,    64.132787,    154.79,   -818.13,   -1.102,  4.306,  353.4424,    6.656,  0.67907833066108, -6.3272027,  149.3337,/L,   18.2108,  123.9813194,  3.6316328,      08 27 27.07,      +22 52 03.3,   0.6579806,  291.46043,  -49.51702,        0.386,  11.161,
 2024-Dec-25 20:00, ,m, 08 26 24.95, +22 58 10.2,  271.643852,    63.029407,    152.65,   -817.94,   -1.118,  4.304,  353.2909,    6.696,  0.67540226123021, -6.0276014,  150.5889,/L,   17.4993,  123.7301683,  3.6736696,      08 26 26.24,      +22 58 05.3,   0.6890377,  290.86195,  -46.97907,        0.214,  20.067,
 2024-Dec-26 20:00, ,m, 08 25 20.78, +23 04 19.3,  272.317750,    61.913998,    150.98,   -817.64,   -1.124,  4.312,  353.1313,    6.735,  0.67189736528367, -5.7200587,  151.8554,/L,   16.7767,  123.4663642,  3.7149629,      08 25 22.09,      +23 04 14.4,   0.7193160,  290.29772,  -44.39771,        0.105,  41.068,
 2024-Dec-27 20:00, , , 08 24 13.35, +23 10 34.5,  272.971521,    60.786991,    149.75,   -817.24,   -1.140,  4.308,  352.9637,    6.772,  0.66856820759979, -5.4047114,  153.1328,/L,   16.0433,  123.1902395,  3.7554442,      08 24 14.67,      +23 10 29.5,   0.7487072,  289.76219,  -41.77525,         n.a.,    n.a.,
 2024-Dec-28 20:00, , , 08 23 02.74, +23 16 55.1,  273.607168,    59.648844,    148.95,   -816.74,   -1.153,  4.308,  352.7884,    6.808,  0.66541926641615, -5.0817408,  154.4204,/L,   15.2997,  122.9021664,  3.7950442,      08 23 04.08,      +23 16 50.2,   0.7771014,  289.25076,  -39.11428,         n.a.,    n.a.,
 2024-Dec-29 20:00, , , 08 21 49.05, +23 23 20.2,  274.226447,    58.500049,    148.54,   -816.17,   -1.163,  4.308,  352.6057,    6.843,  0.66245490558756, -4.7513805,  155.7175,/L,   14.5465,  122.6025578,  3.8336928,      08 21 50.40,      +23 23 15.4,   0.8043882,  288.75955,  -36.41770,         n.a.,    n.a.,
 2024-Dec-30 20:00, , , 08 20 32.37, +23 29 49.2,  274.830901,    57.341132,    148.50,   -815.51,   -1.180,  4.303,  352.4158,    6.876,  0.65967934233413, -4.4139238,  157.0231,/L,   13.7844,  122.2918675,  3.8713196,      08 20 33.74,      +23 29 44.3,   0.8304578,  288.28530,  -33.68872,         n.a.,    n.a.,
 2024-Dec-31 20:00, , , 08 19 12.82, +23 36 20.9,  275.421889,    56.172654,    148.81,   -814.78,   -1.197,  4.296,  352.2191,    6.907,  0.65709661170548, -4.0697270,  158.3364,/L,   13.0141,  121.9705906,  3.9078542,      08 19 14.20,      +23 36 16.1,   0.8552035,  287.82522,  -30.93089,         n.a.,    n.a.,
 2025-Jan-01 20:00, , , 08 17 50.52, +23 42 54.6,  276.000611,    54.995207,    149.45,   -813.99,   -1.207,  4.295,  352.0159,    6.936,  0.65471053029295, -3.7192083,  159.6562,/L,   12.2365,  121.6392633,  3.9432266,      08 17 51.92,      +23 42 49.8,   0.8785239,  287.37692,  -28.14802,         n.a.,    n.a.,
 2025-Jan-02 20:00, , , 08 16 25.63, +23 49 29.3,  276.568129,    53.809416,    150.42,   -813.12,   -1.215,  4.296,  351.8065,    6.964,  0.65252466276478, -3.3628391,  160.9810,/L,   11.4527,  121.2984620,  3.9773682,      08 16 27.04,      +23 49 24.5,   0.9003257,  286.93834,  -25.34414,         n.a.,    n.a.,
 2025-Jan-03 20:00, , , 08 14 58.26, +23 56 04.0,  277.125387,    52.615937,    151.68,   -812.19,   -1.234,  4.286,  351.5915,    6.989,  0.65054229495827, -3.0011299,  162.3094,/L,   10.6638,  120.9488022,  4.0102115,      08 14 59.69,      +23 55 59.3,   0.9205254,  286.50773,  -22.52343,         n.a.,    n.a.,
 2025-Jan-04 20:00, , , 08 13 28.60, +24 02 37.8,  277.673230,    51.415451,    153.24,   -811.21,   -1.261,  4.266,  351.3711,    7.013,  0.64876641635259, -2.6346123,  163.6392,/L,    9.8713,  120.5909345,  4.0416915,      08 13 30.03,      +24 02 33.1,   0.9390514,  286.08358,  -19.69008,         n.a.,    n.a.,
 2025-Jan-05 20:00, , , 08 11 56.79, +24 09 09.7,  278.212414,    50.208663,    155.07,   -810.16,   -1.283,  4.250,  351.1458,    7.034,  0.64719971312095, -2.2638210,  164.9681,/L,    9.0769,  120.2255401,  4.0717456,      08 11 58.24,      +24 09 05.1,   0.9558436,  285.66458,  -16.84827,         n.a.,    n.a.,
 2025-Jan-06 20:00, , , 08 10 23.01, +24 15 38.8,  278.743628,    48.996294,    157.17,   -809.06,   -1.311,  4.228,  350.9160,    7.053,  0.64584457133289, -1.8892768,  166.2929,/L,    8.2828,  119.8533249,  4.1003146,      08 10 24.47,      +24 15 34.2,   0.9708538,  285.24964,  -14.00206,         n.a.,    n.a.,
 2025-Jan-07 20:00, , , 08 08 47.43, +24 22 04.1,  279.267497,    47.779085,    159.53,   -807.90,   -1.332,  4.212,  350.6823,    7.070,  0.64470308882605, -1.5114733,  167.6093,/L,    7.4918,  119.4750125,  4.1273432,      08 08 48.90,      +24 21 59.5,   0.9840444,  284.83781,  -11.15533,         n.a.,    n.a.,
 2025-Jan-08 20:00, , , 08 07 10.24, +24 28 24.6,  279.784595,    46.557786,    162.12,   -806.69,   -1.350,  4.198,  350.4451,    7.084,  0.64377709386338, -1.1308668,  168.9115,/L,    6.7077,  119.0913384,  4.1527801,      08 07 11.72,      +24 28 20.2,   0.9953875,  284.42830,  -8.311770,         n.a.,    n.a.,
 2025-Jan-09 20:00, , , 08 05 31.62, +24 34 39.7,  280.295450,    45.333157,    164.95,   -805.43,   -1.346,  4.205,  350.2049,    7.096,  0.64306816853647, -0.7478700,  170.1910,/L,    5.9360,  118.7030445,  4.1765788,      08 05 33.11,      +24 34 35.3,   1.0048627,  284.02043,  -5.474784,         n.a.,    n.a.,
 2025-Jan-10 20:00, ,m, 08 03 51.76, +24 40 48.3,  280.800546,    44.105961,    168.00,   -804.12,   -1.363,  4.191,  349.9621,    7.106,  0.64257767448677, -0.3628503,  171.4347,/L,    5.1847,  118.3108757,  4.1986976,      08 03 53.26,      +24 40 43.9,   1.0124555,  283.61364,  -2.647513,        1.770,   2.368,
 2025-Jan-11 20:00, ,m, 08 02 10.85, +24 46 49.6,  281.300331,    42.876968,    171.25,   -802.76,   -1.389,  4.166,  349.7173,    7.113,  0.64230677777779,  0.0238654,  172.6219,/L,    4.4668,  117.9155788,  4.2191000,      08 02 12.35,      +24 46 45.4,   1.0181550,  283.20741,  0.1671846,        2.591,   1.608,
 2025-Jan-12 20:00, ,m, 08 00 29.09, +24 52 43.0,  281.795211,    41.646946,    174.71,   -801.35,   -1.404,  4.151,  349.4709,    7.118,  0.64225646910021,  0.4119796,  173.7178,/L,    3.8034,  117.5179029,  4.2377550,      08 00 30.60,      +24 52 38.8,   1.0219521,  282.80132,  2.9667025,        3.527,   1.177,
 2025-Jan-13 20:00, ,m, 07 58 46.68, +24 58 27.7,  282.285560,    40.416669,    178.37,   -799.89,   -1.401,  4.154,  349.2235,    7.120,  0.64242757567638,  0.8012067,  174.6637,/L,    3.2303,  117.1186020,  4.2546367,      07 58 48.19,      +24 58 23.6,   1.0238385,  282.39497,  5.7486317,        4.551,   0.913,
 2025-Jan-14 20:00, ,m, 07 57 03.80, +25 04 02.9,  282.771714,    39.186910,    182.20,   -798.39,   -1.402,  4.152,  348.9754,    7.119,  0.64282076271732,  1.1912551,  175.3652,/L,    2.8045,  116.7184362,  4.2697249,      07 57 05.32,      +25 03 58.9,   1.0238068,  281.98798,  8.5107008,        4.186,   0.992,
 2025-Jan-15 20:00, ,m, 07 55 20.68, +25 09 28.1,  283.253980,    37.958442,    186.21,   -796.84,   -1.419,  4.133,  348.7273,    7.116,  0.64343652475751,  1.5818114,  175.7003,/L,    2.6000,  116.3181727,  4.2830049,      07 55 22.19,      +25 09 24.2,   1.0218518,  281.57998,  11.250723,        3.431,   1.205,
 2025-Jan-16 20:00, ,m, 07 53 37.50, +25 14 42.6,  283.732632,    36.732041,    190.38,   -795.24,   -1.426,  4.123,  348.4796,    7.111,  0.64427516963590,  1.9725307,  175.5849,/T,    2.6674,  115.9185850,  4.2944674,      07 53 39.02,      +25 14 38.8,   1.0179720,  281.17061,  13.966568,        2.784,   1.481,
 2025-Jan-17 20:00, ,m, 07 51 54.48, +25 19 46.0,  284.207920,    35.508479,    194.71,   -793.60,   -1.416,  4.129,  348.2328,    7.103,  0.64533679926556,  2.3630353,  175.0515,/T,    2.9872,  115.5204494,  4.3041085,      07 51 56.00,      +25 19 42.3,   1.0121716,  280.75948,  16.656163,        2.224,   1.857,
 2025-Jan-18 20:00, ,m, 07 50 11.83, +25 24 37.7,  284.680071,    34.288527,    199.18,   -791.91,   -1.413,  4.128,  347.9873,    7.092,  0.64662129124661,  2.7529187,  174.2163,/T,    3.4885,  115.1245420,  4.3119300,      07 50 13.35,      +25 24 34.0,   1.0044622,  280.34618,  19.317512,        1.739,   2.373,
 2025-Jan-19 20:00, ,m, 07 48 29.75, +25 29 17.2,  285.149287,    33.072946,    203.80,   -790.18,   -1.396,  4.139,  347.7438,    7.079,  0.64812828419050,  3.1417539,  173.1915,/T,    4.1033,  114.7316339,  4.3179387,      07 48 31.26,      +25 29 13.7,   0.9948636,  279.93026,  21.948734,        1.334,   3.102,
 2025-Jan-20 20:00, ,m, 07 46 48.44, +25 33 44.3,  285.615755,    31.862487,    208.54,   -788.40,   -1.383,  4.146,  347.5027,    7.063,  0.64985716804321,  3.5291020,  172.0523,/T,    4.7854,  114.3424875,  4.3221470,      07 46 49.96,      +25 33 40.9,   0.9834042,  279.51122,  24.548094,        1.018,   4.073,
 2025-Jan-21 20:00, ,m, 07 45 08.11, +25 37 58.5,  286.079640,    30.657889,    213.41,   -786.58,   -1.389,  4.133,  347.2644,    7.045,  0.65180707929877,  3.9145202,  170.8437,/T,    5.5075,  113.9578523,  4.3245723,      07 45 09.63,      +25 37 55.2,   0.9701202,  279.08851,  27.114037,        0.782,   5.289,
 2025-Jan-22 20:00, ,m, 07 43 28.97, +25 41 59.6,  286.541094,    29.459873,    218.40,   -784.72,   -1.355,  4.159,  347.0294,    7.025,  0.65397690002932,  4.2975673,  169.5925,/T,    6.2530,  113.5784619,  4.3252371,      07 43 30.48,      +25 41 56.4,   0.9550558,  278.66149,  29.645200,        0.595,   6.987,
 2025-Jan-23 20:00, ,m, 07 41 51.20, +25 45 47.4,  287.000252,    28.269138,    223.48,   -782.81,   -1.335,  4.170,  346.7982,    7.002,  0.65636525911395,  4.6778055,  168.3148,/T,    7.0117,  113.2050305,  4.3241686,      07 41 52.70,      +25 45 44.3,   0.9382615,  278.22942,  32.140417,        0.427,   9.772,
 2025-Jan-24 20:00, ,m, 07 40 15.00, +25 49 21.7,  287.457234,    27.086365,    228.67,   -780.87,   -1.318,  4.178,  346.5713,    6.978,  0.65897053382188,  5.0547995,  167.0212,/T,    7.7773,  112.8382501,  4.3213984,      07 40 16.49,      +25 49 18.7,   0.9197937,  277.79142,  34.598708,        0.262,  15.965,
 2025-Jan-25 20:00, ,m, 07 38 40.55, +25 52 42.3,  287.912151,    25.912207,    233.95,   -778.88,   -1.295,  4.191,  346.3489,    6.950,  0.66179084994602,  5.4281130,  165.7184,/T,    8.5451,  112.4787885,  4.3169624,      07 38 42.04,      +25 52 39.4,   0.8997138,  277.34647,  37.019249,        0.132,  31.645,
 2025-Jan-26 20:00, , , 07 37 08.04, +25 55 49.3,  288.365096,    24.747292,    239.31,   -776.84,   -1.272,  4.202,  346.1315,    6.921,  0.66482407906171,  5.7973024,  164.4114,/T,    9.3120,  112.1272865,  4.3109005,      07 37 09.52,      +25 55 46.5,   0.8780887,  276.89335,  39.401323,         n.a.,    n.a.,
 2025-Jan-27 20:00, , , 07 35 37.64, +25 58 42.6,  288.816154,    23.592218,    244.75,   -774.77,   -1.246,  4.217,  345.9196,    6.890,  0.66806783237490,  6.1619112,  163.1038,/T,   10.0757,  111.7843561,  4.3032558,      07 35 39.11,      +25 58 39.9,   0.8549903,  276.43063,  41.744266,         n.a.,    n.a.,
